TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389507.029,1559.4,15856.55,37168.55,38871.2,26295.86,29079.87,15144.25,8365.63
1389507.031,2099.9,15856.46,37164.5,38835.24,26290.8,29130.65,15240.58,8360.05
1389507.033,2663.8,15841.63,37151.15,38782.32,26270.58,29179.48,15372.23,8338.83
1389507.035,3085.66,15859.61,37142.09,38756.57,26251.89,29220.63,15536.69,8313.66
1389507.037,3078.89,15871.91,37134.46,38760.81,26245.12,29243.0,15612.7,8305.31
1389507.039,2670.67,15914.01,37136.94,38794.09,26248.7,29232.46,15581.51,8310.56
1389507.041,1824.19,15886.5,37131.74,38821.51,26256.99,29165.18,15377.71,8316.71
1389507.043,1318.88,15862.75,37149.2,38854.03,26277.4,29112.68,15184.6,8334.45
1389507.045,1410.63,15860.37,37174.61,38886.74,26299.58,29123.17,15127.09,8349.37
1389507.047,1948.07,15871.91,37185.86,38882.45,26304.06,29152.68,15207.67,8357.1
1389507.049,2470.97,15856.7,37177.47,38851.31,26288.42,29180.82,15341.62,8351.47
1389507.051,3012.8,15872.48,37159.88,38810.11,26261.71,29219.92,15506.27,8330.78
1389507.053,3108.12,15866.85,37137.27,38772.64,26237.78,29219.96,15599.2,8305.36
1389507.055,2873.37,15898.66,37128.98,38780.98,26229.43,29193.83,15604.16,8290.34
1389507.057,2078.96,15890.65,37124.07,38809.92,26235.63,29128.03,15441.28,8283.09
1389507.059,1436.14,15871.19,37137.32,38860.85,26260.14,29067.09,15238.0,8289.43
1389507.061,1295.71,15862.75,37160.54,38904.24,26291.52,29062.51,15121.13,8319.28
1389507.063,1753.62,15871.1,37168.7,38897.23,26298.62,29103.43,15162.99,8327.87
1389507.065,2258.49,15854.69,37163.69,38855.22,26291.56,29143.62,15282.3,8332.54
1389507.067,2855.06,15860.13,37150.39,38807.11,26270.25,29189.16,15442.04,8332.06
1389507.069,3100.2,15866.57,37138.66,38776.55,26252.94,29223.4,15569.16,8329.96
1389507.071,3021.1,15891.94,37134.22,38774.97,26249.13,29230.88,15618.04,8327.63
1389507.073,2385.04,15909.34,37134.08,38794.24,26254.32,29187.25,15519.43,8329.96
1389507.075,1642.61,15890.36,37147.96,38842.87,26278.07,29120.26,15320.45,8344.46
1389507.077,1273.54,15858.8,37161.78,38877.54,26296.81,29077.44,15155.6,8352.23
1389507.079,1590.01,15864.56,37175.14,38885.74,26307.54,29106.81,15140.15,8364.82
1389507.081,2102.23,15866.9,37177.66,38867.34,26307.3,29159.98,15236.38,8368.87
1389507.083,2694.32,15864.14,37167.98,38835.39,26288.85,29219.96,15388.4,8354.71
1389507.085,3069.54,15866.33,37146.48,38799.48,26263.81,29256.59,15536.88,8332.87
1389507.087,3099.39,15887.31,37141.28,38797.05,26260.24,29254.11,15632.44,8329.77
1389507.089,2664.76,15925.93,37142.23,38810.35,26265.15,29212.86,15595.01,8338.12
1389507.091,1860.33,15900.47,37140.76,38838.63,26269.58,29111.06,15377.38,8335.54
1389507.093,1312.11,15854.22,37143.85,38865.0,26273.92,29062.13,15163.85,8340.26
1389507.095,1419.64,15840.91,37148.19,38868.86,26278.12,29056.6,15093.61,8347.61
