TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389763.6214,5421.59,14443.45,35199.84,35307.55,25166.18,29014.16,14056.11,8417.08
1389763.6234,7752.56,15288.45,35111.19,35243.9,25013.26,29106.29,14827.68,8277.37
1389763.6254,7930.71,15745.16,34998.71,35131.12,24899.49,29071.38,15207.96,8167.27
1389763.6274,5957.41,15649.27,34917.98,35030.56,24873.45,28924.95,15042.88,8143.09
1389763.6294,2030.04,14824.3,34895.81,34958.7,24959.09,28683.81,14210.04,8220.34
1389763.6314,-875.57,13821.75,34984.55,35014.3,25128.13,28550.2,13278.39,8377.55
1389763.6334,-1039.27,13274.77,35117.44,35158.83,25264.46,28583.86,12832.88,8506.97
1389763.6354,1458.93,13498.07,35204.03,35284.48,25277.19,28757.24,13121.03,8527.8
1389763.6374,4373.36,14155.48,35207.94,35324.82,25201.23,28934.15,13784.46,8454.71
1389763.6394,7186.13,15024.95,35150.72,35286.38,25062.13,29071.24,14586.55,8316.28
1389763.6414,8069.37,15638.4,35030.66,35157.92,24918.8,29078.3,15111.4,8184.05
1389763.6434,6907.85,15738.78,34914.59,35024.93,24836.5,28962.71,15150.55,8108.28
1389763.6454,3374.77,15138.58,34872.44,34952.88,24887.56,28747.99,14519.36,8156.4
1389763.6474,-140.0,14128.4,34944.35,34992.65,25056.37,28582.96,13557.34,8317.57
1389763.6494,-1370.81,13366.56,35071.28,35110.86,25225.59,28552.82,12883.09,8476.54
1389763.6514,485.52,13330.99,35169.65,35228.83,25274.71,28683.62,12920.52,8532.33
1389763.6534,3356.12,13871.58,35192.4,35269.55,25213.91,28868.01,13490.58,8483.32
1389763.6554,6352.0,14694.5,35144.52,35249.62,25080.25,29017.17,14278.22,8357.0
1389763.6574,7975.1,15448.72,35043.53,35159.02,24932.34,29062.94,14961.1,8211.18
1389763.6594,7570.89,15764.43,34941.96,35059.65,24847.03,29007.58,15208.2,8126.5
1389763.6614,4746.15,15425.68,34875.35,34964.95,24863.29,28827.15,14811.57,8135.99
1389763.6634,857.11,14472.39,34898.95,34948.11,25002.2,28625.44,13876.82,8259.49
1389763.6654,-1297.9,13562.16,35020.26,35051.73,25184.35,28556.4,13048.79,8429.48
1389763.6674,-382.66,13273.91,35156.64,35209.56,25293.5,28650.67,12849.38,8538.44
1389763.6694,2396.06,13686.42,35223.11,35308.27,25284.2,28835.49,13306.05,8535.43
1389763.6714,5385.92,14428.0,35195.64,35320.38,25173.57,28988.17,14036.23,8427.33
1389763.6734,7688.24,15251.16,35094.74,35248.71,25004.72,29065.33,14788.77,8261.73
1389763.6754,7915.55,15708.11,34969.76,35131.36,24867.01,29025.46,15174.3,8122.78
1389763.6774,5944.87,15615.75,34882.93,35024.22,24831.06,28877.83,15010.45,8081.29
1389763.6794,2067.95,14817.29,34876.97,34959.99,24933.29,28652.96,14196.78,8189.35
1389763.6814,-879.43,13812.97,34964.61,35000.28,25110.92,28524.26,13257.7,8368.45
1389763.6834,-1043.08,13269.76,35108.67,35135.46,25259.93,28576.66,12809.95,8517.03
1389763.6854,1420.4,13485.1,35202.7,35254.53,25281.15,28752.04,13080.5,8536.48
1389763.6874,4357.48,14139.56,35206.51,35292.34,25208.76,28927.95,13736.3,8465.91
1389763.6894,7162.09,15012.22,35149.01,35262.02,25068.43,29070.38,14561.94,8331.92
1389763.6914,8092.45,15631.96,35029.46,35153.77,24922.56,29078.92,15108.59,8187.2
1389763.6934,6943.18,15745.55,34923.37,35030.66,24845.6,28967.38,15150.26,8110.81
1389763.6954,3456.55,15158.8,34881.02,34948.78,24899.68,28755.86,14530.8,8165.74
1389763.6974,-107.0,14146.38,34940.49,34976.44,25061.8,28587.11,13567.93,8322.34
1389763.6994,-1362.75,13367.99,35063.13,35095.12,25225.98,28570.27,12892.39,8479.02
1389763.7014,457.91,13332.89,35173.52,35229.16,25286.68,28700.88,12927.92,8536.53
1389763.7034,3333.71,13869.76,35201.12,35290.01,25234.37,28871.78,13490.01,8482.03
1389763.7054,6328.39,14696.03,35158.92,35269.07,25104.48,29015.64,14277.6,8359.34
1389763.7074,7982.02,15451.39,35053.78,35177.28,24949.6,29069.57,14962.06,8209.71
1389763.7094,7595.97,15772.01,34941.01,35064.84,24849.47,29001.19,15209.72,8118.3
1389763.7114,4795.6,15440.51,34881.64,34973.91,24861.53,28821.76,14821.01,8133.84
1389763.7134,910.09,14506.91,34912.88,34965.66,24999.38,28621.3,13894.94,8268.31
1389763.7154,-1284.22,13581.04,35022.79,35060.55,25180.3,28547.0,13058.0,8438.02
1389763.7174,-404.74,13277.25,35142.33,35202.32,25278.48,28639.42,12845.52,8532.38
1389763.7194,2356.96,13666.54,35193.64,35284.81,25254.4,28825.48,13280.68,8504.77
1389763.7214,5355.55,14411.07,35167.46,35287.96,25142.58,28993.9,14006.23,8398.53
1389763.7234,7677.84,15239.0,35074.29,35218.91,24983.46,29093.51,14762.83,8246.09
1389763.7254,7941.06,15714.46,34957.27,35103.09,24857.76,29041.44,15164.09,8125.74
1389763.7274,5988.03,15630.15,34880.07,35009.29,24828.82,28897.15,15012.79,8101.56
1389763.7294,2144.77,14850.19,34881.17,34967.62,24935.34,28683.09,14217.09,8201.03
1389763.7314,-830.6,13841.92,34980.78,35025.74,25119.45,28551.3,13280.3,8374.41
1389763.7334,-1028.68,13289.69,35121.11,35162.98,25264.46,28591.16,12817.34,8513.4
1389763.7354,1384.59,13482.72,35205.7,35276.66,25282.67,28758.43,13069.63,8533.86
1389763.7374,4338.93,14133.74,35204.08,35298.54,25196.32,28930.14,13724.09,8453.27
1389763.7394,7100.82,14986.47,35136.37,35247.47,25050.31,29067.66,14535.57,8316.18
1389763.7414,8089.35,15625.24,35019.78,35137.09,24909.5,29084.64,15104.92,8179.71
1389763.7434,6961.01,15752.7,34921.46,35030.99,24845.13,28979.3,15167.19,8112.96
1389763.7454,3513.34,15178.59,34873.39,34949.02,24895.05,28763.25,14555.6,8157.25
1389763.7474,-88.26,14153.48,34928.71,34971.58,25056.6,28590.87,13559.25,8308.75
1389763.7494,-1327.51,13387.49,35059.74,35096.32,25222.07,28574.04,12887.48,8469.15
1389763.7514,426.53,13341.33,35175.61,35233.79,25286.15,28718.57,12921.95,8536.01
1389763.7534,3327.32,13880.16,35204.65,35289.96,25233.65,28890.42,13484.1,8478.5
1389763.7554,6280.8,14689.02,35148.2,35269.22,25101.33,29028.94,14254.76,8333.73
1389763.7574,7998.23,15452.77,35042.58,35179.05,24947.26,29082.35,14949.51,8182.15
1389763.7594,7601.74,15783.03,34952.5,35077.0,24860.91,29025.03,15209.72,8113.48
1389763.7614,4867.27,15459.59,34883.65,34977.3,24864.3,28849.37,14826.78,8129.36
1389763.7634,935.6,14510.35,34901.77,34948.59,24994.42,28634.27,13902.48,8260.54
1389763.7654,-1242.97,13590.67,35019.02,35041.86,25172.9,28554.73,13072.21,8430.91
1389763.7674,-435.16,13276.24,35146.43,35185.29,25279.57,28653.67,12841.42,8535.58
1389763.7694,2345.51,13659.38,35197.45,35275.61,25254.63,28829.43,13265.13,8515.79
1389763.7714,5296.47,14391.47,35170.56,35280.8,25143.72,28970.15,13976.34,8407.78
1389763.7734,7677.27,15237.62,35083.77,35221.77,24986.03,29065.04,14756.25,8257.1
1389763.7754,7947.54,15728.48,34975.29,35118.77,24867.06,29050.88,15173.25,8145.05
1389763.7774,6043.58,15638.64,34881.36,35008.39,24827.39,28892.57,15011.26,8095.22
1389763.7794,2176.09,14856.96,34872.97,34955.08,24928.76,28669.12,14227.82,8178.62
1389763.7814,-809.67,13848.31,34964.95,35009.82,25103.62,28531.46,13302.8,8353.95
1389763.7834,-1068.5,13282.01,35095.65,35143.05,25247.62,28573.09,12822.3,8495.43
1389763.7854,1369.86,13478.85,35191.78,35266.69,25279.38,28762.96,13074.78,8524.8
1389763.7874,4294.3,14128.73,35191.11,35296.4,25198.65,28934.39,13726.09,8451.03
1389763.7894,7080.89,14969.49,35114.67,35247.14,25045.06,29061.56,14521.74,8303.69
1389763.7914,8069.18,15608.36,34995.51,35130.65,24899.49,29076.82,15084.65,8159.59
1389763.7934,6979.42,15745.55,34904.25,35023.6,24834.78,28970.15,15153.84,8094.93
1389763.7954,3545.9,15189.46,34870.29,34952.79,24892.38,28756.57,14557.41,8144.9
1389763.7974,-59.46,14166.83,34931.76,34977.58,25051.26,28574.71,13593.68,8298.64
1389763.7994,-1352.41,13390.3,35058.07,35096.36,25210.53,28550.25,12917.23,8457.47
1389763.8014,379.04,13336.47,35176.47,35238.56,25278.29,28691.87,12946.42,8528.28
1389763.8034,3280.88,13881.21,35210.8,35300.26,25231.79,28882.08,13511.33,8493.14
